ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;8;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;9;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;10;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;11;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;12;163_0
163;252;21.8958;64.404;141.663;64.404;1;0;42.12;39.3685;32.905;0.0;1858462226;12;0.0;0.0;0;0.0;0.0;0;0;13;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;3;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;4;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;5;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;6;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;7;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;8;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;9;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;10;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;11;163_0
163;167;53.421;1.044;242.886;1.044;1;0;40.29;39.3449;32.9004;0.0;1858463481;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;12;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;13;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;14;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;15;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;16;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;3;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;4;163_0
163;234;22.6428;66.132;143.113;66.132;1;0;32.37;39.3682;32.9052;0.0;1858463128;12;0.0;0.0;0;0.0;0.0;0;0;5;163_0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;1;39.3385;32.8896;0;30.214;27.8623;100;5000;0;0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;12;0.0;0.0;0;0.0;0.0;0;0;3;163_0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;12;0.0;0.0;0;0.0;0.0;0;0;4;163_0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;12;0.0;0.0;0;0.0;0.0;0;0;5;163_0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;12;0.0;0.0;0;0.0;0.0;0;0;6;163_0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;12;0.0;0.0;0;0.0;0.0;0;0;7;163_0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;12;0.0;0.0;0;0.0;0.0;0;0;8;163_0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;12;0.0;0.0;0;0.0;0.0;0;0;9;163_0
163;207;22.4176;56.34;150.112;56.34;1;0;39.18;39.368;32.9052;0.0;1858467011;12;0.0;0.0;0;0.0;0.0;0;0;10;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;3;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;4;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;5;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;6;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;7;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;8;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;9;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;10;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;11;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;12;163_0
163;170;53.833;1.62;139.647;1.62;1;0;34.8;39.3449;32.9005;0.0;1858467638;2;39.3385;32.8894;0;31.2412;32.1433;100;5000;0;0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;13;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;14;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;15;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;16;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;17;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;18;163_0
163;197;23.4283;63.612;144.261;63.612;1;0;31.64;39.3677;32.9056;0.0;1858467291;12;0.0;0.0;0;0.0;0.0;0;0;19;163_0
