ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID;TrackRadarID
240146;170;44.6924;17.964;163.026;17.964;1;0;19.4;39.3577;32.9137;0;228636543;12;0;0;0;0;0;0;0;9;240_146;2
137206;115;29.4269;10.044;101.613;10.044;1;0;15.96;39.3596;32.9048;0;228634621;12;0;0;0;0;0;0;0;12;137_206;1
177252;13;52.3663;33.048;174.869;33.048;1;0;19.39;39.3541;32.9153;0;228636601;12;0;0;0;0;0;0;0;11;177_252;2
171;241;29.0698;8.496;325.063;8.496;1;0;38;39.3647;32.9082;0.0;228640147;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
5890;181;56.8213;53.568;165.52;53.568;1;0;34.48;39.3521;32.916;0;228632498;12;0;0;0;0;0;0;0;20;58_90;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;44;60_249;1
167203;165;53.1299;0.864;273.543;0.864;1;0;37.3;39.345;32.9006;0;228635574;12;0;0;0;0;0;0;0;12;167_203;1
240146;170;44.6924;17.964;163.026;17.964;1;0;19.4;39.3577;32.9137;0;228636543;12;0;0;0;0;0;0;0;10;240_146;2
137206;115;29.4269;10.044;101.613;10.044;1;0;15.96;39.3596;32.9048;0;228634621;12;0;0;0;0;0;0;0;13;137_206;1
177252;13;52.3663;33.048;174.869;33.048;1;0;19.39;39.3541;32.9153;0;228636601;12;0;0;0;0;0;0;0;12;177_252;2
110;210;24.1095;9.504;112.269;9.504;1;0;19.03;39.3677;32.9063;0.0;228640422;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
5890;181;56.8213;53.568;165.52;53.568;1;0;34.48;39.3521;32.916;0;228632498;12;0;0;0;0;0;0;0;21;58_90;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;45;60_249;1
167203;165;53.1299;0.864;273.543;0.864;1;0;37.3;39.345;32.9006;0;228635574;12;0;0;0;0;0;0;0;13;167_203;1
240146;170;44.6924;17.964;163.026;17.964;1;0;19.4;39.3577;32.9137;0;228636543;12;0;0;0;0;0;0;0;11;240_146;2
137206;115;29.4269;10.044;101.613;10.044;1;0;15.96;39.3596;32.9048;0;228634621;12;0;0;0;0;0;0;0;14;137_206;1
177252;13;52.3663;33.048;174.869;33.048;1;0;19.39;39.3541;32.9153;0;228636601;12;0;0;0;0;0;0;0;13;177_252;2
157;56;22.1704;32.004;130.292;32.004;1;0;31.44;39.3689;32.9055;0.0;228640462;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
5890;181;56.8213;53.568;165.52;53.568;1;0;34.48;39.3521;32.916;0;228632498;12;0;0;0;0;0;0;0;22;58_90;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;46;60_249;1
167203;165;53.1299;0.864;273.543;0.864;1;0;37.3;39.345;32.9006;0;228635574;12;0;0;0;0;0;0;0;14;167_203;1
240146;170;44.6924;17.964;163.026;17.964;1;0;19.4;39.3577;32.9137;0;228636543;12;0;0;0;0;0;0;0;12;240_146;2
137206;115;29.4269;10.044;101.613;10.044;1;0;15.96;39.3596;32.9048;0;228634621;12;0;0;0;0;0;0;0;15;137_206;1
177252;13;52.3663;33.048;174.869;33.048;1;0;19.39;39.3541;32.9153;0;228636601;12;0;0;0;0;0;0;0;14;177_252;2
60;122;19.9567;3.168;126.469;3.168;1;0;27;39.3504;32.8951;0.0;228640562;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
5890;181;56.8213;53.568;165.52;53.568;1;0;34.48;39.3521;32.916;0;228632498;12;0;0;0;0;0;0;0;23;58_90;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;47;60_249;1
167203;165;53.1299;0.864;273.543;0.864;1;0;37.3;39.345;32.9006;0;228635574;12;0;0;0;0;0;0;0;15;167_203;1
240146;170;44.6924;17.964;163.026;17.964;1;0;19.4;39.3577;32.9137;0;228636543;12;0;0;0;0;0;0;0;13;240_146;2
137206;115;29.4269;10.044;101.613;10.044;1;0;15.96;39.3596;32.9048;0;228634621;12;0;0;0;0;0;0;0;16;137_206;1
177252;13;52.3663;33.048;174.869;33.048;1;0;19.39;39.3541;32.9153;0;228636601;12;0;0;0;0;0;0;0;15;177_252;2
7;191;12.9913;8.82;278.295;8.82;1;0;21.35;39.365;32.8974;0.0;228640755;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
5890;181;56.8213;53.568;165.52;53.568;1;0;34.48;39.3521;32.916;0;228632498;12;0;0;0;0;0;0;0;24;58_90;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;48;60_249;1
167203;165;53.1299;0.864;273.543;0.864;1;0;37.3;39.345;32.9006;0;228635574;12;0;0;0;0;0;0;0;16;167_203;1
240146;134;44.9066;11.988;276.361;11.988;1;0;19.82;39.3574;32.9137;0;228639564;12;0;0;0;0;0;0;0;2;240_146;1
137206;115;29.4269;10.044;101.613;10.044;1;0;15.96;39.3596;32.9048;0;228634621;12;0;0;0;0;0;0;0;17;137_206;1
177252;13;52.3663;33.048;174.869;33.048;1;0;19.39;39.3541;32.9153;0;228636601;12;0;0;0;0;0;0;0;16;177_252;2
124;64;357.808;0.756;119.075;0.756;1;0;45.64;39.3437;32.8891;0.0;228640155;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
98;70;2.98279;140.184;329.222;140.184;1;0;17.93;39.3829;32.8923;0.0;228640189;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;64;7.80579;76.716;325.887;76.716;1;0;29.66;39.378;32.8963;0.0;228640242;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
135;109;9.63501;73.188;142.965;73.188;1;0;29.92;39.3759;32.8975;0.0;228640352;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
92;194;6.63574;101.088;324.031;101.088;1;0;29.19;39.3792;32.8954;0.0;228640353;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;73;12.0685;0.72;206.829;0.72;1;0;29.11;39.3662;32.8969;0.0;228640354;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;125;14.0845;78.66;327.64;78.66;1;0;28.48;39.3732;32.9005;0.0;228640359;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
249;136;18.1494;0.864;160.494;0.864;1;0;25.33;39.3506;32.8945;0.0;228640363;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;189;22.2748;3.636;201.769;3.636;1;0;17.16;39.3679;32.9048;0.0;228640418;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;255;26.6748;10.512;269.703;10.512;1;0;19.07;39.3674;32.908;0.0;228640473;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
108;106;27.9657;1.404;105.71;1.404;1;0;36.55;39.3434;32.8927;0.0;228640505;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;71;27.5482;3.816;133.665;3.816;1;0;18.5;39.3595;32.9034;0.0;228640563;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
232;206;31.8878;52.956;162.12;52.956;1;0;17.95;39.3558;32.9032;0.0;228640591;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;144;45.7361;23.256;164.059;23.256;1;0;22.74;39.3572;32.9139;0.0;228640714;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;128;51.394;2.268;300.015;2.268;1;0;33.6;39.345;32.8998;0.0;228640851;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
8;40;51.1853;160.74;133.467;160.74;1;0;14.07;39.3561;32.9175;0.0;228640853;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;221;56.239;1.656;337.072;1.656;1;0;33.56;39.3448;32.9014;0.0;228640863;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
252;52;50.8337;3.6;129.38;3.6;1;0;17.99;39.3549;32.9151;0.0;228640864;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;169;58.0078;43.632;163.757;43.632;1;0;37.03;39.3516;32.9162;0.0;228640866;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
99;217;57.8925;151.632;278.926;151.632;1;0;14.09;39.3469;32.9066;0.0;228640898;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
199;134;63.6053;0.288;149.238;0.288;1;0;28;39.3432;32.9014;0.0;228640909;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
69;96;65.7367;9.684;200.748;9.684;1;0;24.88;39.3474;32.9147;0.0;228640910;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;35;66.5881;6.948;215.673;6.948;1;0;15.96;39.3478;32.917;0.0;228640943;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
109;123;75.954;0.936;136.45;0.936;1;0;32.42;39.3433;32.9138;0.0;228641027;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
56;172;77.4591;1.728;92.4609;1.728;1;0;23.52;39.3444;32.9232;0.0;228641052;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
111;38;75.0311;5.112;171.156;5.112;1;0;31.12;39.3446;32.9185;0.0;228641053;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
191;213;75.5365;0.216;342.878;0.216;1;0;27;39.3413;32.9033;0.0;228641054;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;97;79.6014;78.516;77.5745;78.516;1;0;39.27;39.3416;32.9109;0.0;228641087;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
178;2;79.1071;9.072;284.425;9.072;1;0;21.91;39.3429;32.9185;0.0;228641088;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
170;63;10.5908;16.704;296.521;16.704;1;0;37.23;39.3754;32.8984;0.0;228640923;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
5890;161;57.7826;3.636;204.478;3.636;1;0;20.63;39.3516;32.9163;0;228639078;12;0;0;0;0;0;0;0;2;58_90;1
82111;62;75.1794;17.856;147.206;17.856;1;0;27.85;39.3446;32.9188;0;228628539;12;0;0;0;0;0;0;0;3;82_111;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;49;60_249;1
240146;134;44.9066;11.988;276.361;11.988;1;0;19.82;39.3574;32.9137;0;228639564;12;0;0;0;0;0;0;0;3;240_146;1
124;63;357.138;1.296;237.365;1.296;1;0;41.06;39.3437;32.889;0.0;228644355;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
99;10;3.29041;110.376;327.777;110.376;1;0;18.84;39.3824;32.8925;0.0;228644387;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;130;6.89392;77.868;324.684;77.868;1;0;20.53;39.3786;32.8955;0.0;228644409;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
92;25;5.66345;100.188;324.245;100.188;1;0;29.19;39.3801;32.8946;0.0;228644410;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;68;12.1619;2.592;162.62;2.592;1;0;36.05;39.3662;32.897;0.0;228644471;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;189;13.1396;78.552;327.563;78.552;1;0;28.48;39.3739;32.8999;0.0;228644472;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
135;40;10.6293;79.344;144.871;79.344;1;0;27.15;39.3752;32.8982;0.0;228644473;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
249;143;17.5616;3.204;325.739;3.204;1;0;24.2;39.3507;32.8943;0.0;228644555;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;171;22.5989;10.008;170.25;10.008;1;0;26.65;39.3676;32.9049;0.0;228644582;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;28;27.1362;6.912;359.506;6.912;1;0;19.83;39.3675;32.9084;0.0;228644668;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;77;26.0431;8.604;303.475;8.604;1;0;21.11;39.3599;32.9028;0.0;228644698;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
108;107;28.1195;1.404;105.079;1.404;1;0;36.55;39.3434;32.8927;0.0;228644699;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;127;46.6425;25.704;160.686;25.704;1;0;25.01;39.3567;32.9142;0.0;228644899;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;125;51.2183;3.168;286.54;3.168;1;0;33.6;39.345;32.8997;0.0;228644932;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
8;109;53.5693;150.264;128.419;150.264;1;0;21.67;39.3556;32.919;0.0;228644962;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
252;10;52.2345;23.796;178.643;23.796;1;0;35.25;39.3541;32.9153;0.0;228644963;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;216;57.0905;3.456;178.314;3.456;1;0;23.29;39.3446;32.9014;0.0;228644986;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;181;57.4969;31.932;161.351;31.932;1;0;33.75;39.3518;32.9162;0.0;228645017;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
199;134;63.3691;0.684;321.872;0.684;1;0;23.51;39.3432;32.9014;0.0;228645075;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
186;80;60.0677;0.936;299.685;0.936;1;0;24.77;39.3493;32.9133;0.0;228645077;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;44;66.9781;6.12;155.605;6.12;1;0;33.46;39.3477;32.9172;0.0;228645110;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
69;92;66.5497;12.564;180.016;12.564;1;0;24.81;39.3471;32.9149;0.0;228645111;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
213;252;4.18579;8.208;321.696;8.208;1;0;33.95;39.3822;32.8936;0.0;228644436;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
82111;38;75.0311;5.112;171.156;5.112;1;0;31.12;39.3446;32.9185;0;228641053;12;0;0;0;0;0;0;0;2;82_111;2
5890;161;57.7826;3.636;204.478;3.636;1;0;20.63;39.3516;32.9163;0;228639078;12;0;0;0;0;0;0;0;3;58_90;1
167200;128;51.394;2.268;300.015;2.268;1;0;33.6;39.345;32.8998;0;228640851;12;0;0;0;0;0;0;0;3;167_200;2
170135;63;10.5908;16.704;296.521;16.704;1;0;37.23;39.3754;32.8984;0;228640923;12;0;0;0;0;0;0;0;3;170_135;1
240146;134;44.9066;11.988;276.361;11.988;1;0;19.82;39.3574;32.9137;0;228639564;12;0;0;0;0;0;0;0;4;240_146;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;50;60_249;1
177252;52;50.8337;3.6;129.38;3.6;1;0;17.99;39.3549;32.9151;0;228640864;12;0;0;0;0;0;0;0;3;177_252;2
170;41;10.9863;6.048;255.663;6.048;1;0;33.32;39.3751;32.8987;0.0;228644633;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
175186;80;60.0677;0.936;299.685;0.936;1;0;24.77;39.3493;32.9133;0;228645077;12;0;0;0;0;0;0;0;3;175_186;2
82111;38;75.0311;5.112;171.156;5.112;1;0;31.12;39.3446;32.9185;0;228641053;12;0;0;0;0;0;0;0;3;82_111;2
5890;161;57.7826;3.636;204.478;3.636;1;0;20.63;39.3516;32.9163;0;228639078;12;0;0;0;0;0;0;0;4;58_90;1
167200;128;51.394;2.268;300.015;2.268;1;0;33.6;39.345;32.8998;0;228640851;12;0;0;0;0;0;0;0;4;167_200;2
170135;63;10.5908;16.704;296.521;16.704;1;0;37.23;39.3754;32.8984;0;228640923;12;0;0;0;0;0;0;0;4;170_135;1
240146;134;44.9066;11.988;276.361;11.988;1;0;19.82;39.3574;32.9137;0;228639564;12;0;0;0;0;0;0;0;5;240_146;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;51;60_249;1
177252;52;50.8337;3.6;129.38;3.6;1;0;17.99;39.3549;32.9151;0;228640864;12;0;0;0;0;0;0;0;4;177_252;2
23396;44;66.9781;6.12;155.605;6.12;1;0;33.46;39.3477;32.9172;0;228645110;12;0;0;0;0;0;0;0;3;233_96;2
7;191;14.7217;8.676;106.397;8.676;1;0;21.32;39.3648;32.8984;0.0;228644754;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
175186;80;60.0677;0.936;299.685;0.936;1;0;24.77;39.3493;32.9133;0;228645077;12;0;0;0;0;0;0;0;4;175_186;2
82111;38;75.0311;5.112;171.156;5.112;1;0;31.12;39.3446;32.9185;0;228641053;12;0;0;0;0;0;0;0;4;82_111;2
5890;161;57.7826;3.636;204.478;3.636;1;0;20.63;39.3516;32.9163;0;228639078;12;0;0;0;0;0;0;0;5;58_90;1
167200;128;51.394;2.268;300.015;2.268;1;0;33.6;39.345;32.8998;0;228640851;12;0;0;0;0;0;0;0;5;167_200;2
170135;63;10.5908;16.704;296.521;16.704;1;0;37.23;39.3754;32.8984;0;228640923;12;0;0;0;0;0;0;0;5;170_135;1
240146;134;44.9066;11.988;276.361;11.988;1;0;19.82;39.3574;32.9137;0;228639564;12;0;0;0;0;0;0;0;6;240_146;1
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;52;60_249;1
177252;52;50.8337;3.6;129.38;3.6;1;0;17.99;39.3549;32.9151;0;228640864;12;0;0;0;0;0;0;0;5;177_252;2
23396;44;66.9781;6.12;155.605;6.12;1;0;33.46;39.3477;32.9172;0;228645110;12;0;0;0;0;0;0;0;4;233_96;2
60;113;19.4073;2.556;198.682;2.556;1;0;27.25;39.3504;32.8949;0.0;228645050;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
175186;80;60.0677;0.936;299.685;0.936;1;0;24.77;39.3493;32.9133;0;228645077;12;0;0;0;0;0;0;0;5;175_186;2
82111;38;75.0311;5.112;171.156;5.112;1;0;31.12;39.3446;32.9185;0;228641053;12;0;0;0;0;0;0;0;5;82_111;2
5890;161;57.7826;3.636;204.478;3.636;1;0;20.63;39.3516;32.9163;0;228639078;12;0;0;0;0;0;0;0;6;58_90;1
167200;128;51.394;2.268;300.015;2.268;1;0;33.6;39.345;32.8998;0;228640851;12;0;0;0;0;0;0;0;6;167_200;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;53;60_249;1
170135;63;10.5908;16.704;296.521;16.704;1;0;37.23;39.3754;32.8984;0;228640923;12;0;0;0;0;0;0;0;6;170_135;1
240146;134;44.9066;11.988;276.361;11.988;1;0;19.82;39.3574;32.9137;0;228639564;12;0;0;0;0;0;0;0;7;240_146;1
177252;52;50.8337;3.6;129.38;3.6;1;0;17.99;39.3549;32.9151;0;228640864;12;0;0;0;0;0;0;0;6;177_252;2
23396;44;66.9781;6.12;155.605;6.12;1;0;33.46;39.3477;32.9172;0;228645110;12;0;0;0;0;0;0;0;5;233_96;2
56;175;77.4756;1.872;95.6525;1.872;1;0;23.52;39.3444;32.9232;0.0;228645221;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
109;124;76.0089;0.9;138.186;0.9;1;0;40.14;39.3433;32.9138;0.0;228645222;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
111;31;74.328;2.304;310.556;2.304;1;0;30.77;39.3449;32.9183;0.0;228645223;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
191;203;76.311;4.572;211.998;4.572;1;0;31.18;39.3411;32.9032;0.0;228645224;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;192;79.6674;80.496;79.0851;80.496;1;0;32.54;39.3417;32.912;0.0;228645247;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
178;12;79.4861;2.16;243.133;2.16;1;0;13.51;39.3428;32.9187;0.0;228645248;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
82;253;72.9877;2.124;323.036;2.124;1;0;44.31;39.3453;32.918;0.0;228647426;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
175186;80;60.0677;0.936;299.685;0.936;1;0;24.77;39.3493;32.9133;0;228645077;12;0;0;0;0;0;0;0;6;175_186;2
82111;38;75.0311;5.112;171.156;5.112;1;0;31.12;39.3446;32.9185;0;228641053;12;0;0;0;0;0;0;0;6;82_111;2
5890;161;57.7826;3.636;204.478;3.636;1;0;20.63;39.3516;32.9163;0;228639078;12;0;0;0;0;0;0;0;7;58_90;1
167200;128;51.394;2.268;300.015;2.268;1;0;33.6;39.345;32.8998;0;228640851;12;0;0;0;0;0;0;0;7;167_200;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;54;60_249;1
170135;63;10.5908;16.704;296.521;16.704;1;0;37.23;39.3754;32.8984;0;228640923;12;0;0;0;0;0;0;0;7;170_135;1
240146;134;44.9066;11.988;276.361;11.988;1;0;19.82;39.3574;32.9137;0;228639564;12;0;0;0;0;0;0;0;8;240_146;1
177252;52;50.8337;3.6;129.38;3.6;1;0;17.99;39.3549;32.9151;0;228640864;12;0;0;0;0;0;0;0;7;177_252;2
124;66;357.473;0.972;2.91138;0.972;1;0;41.46;39.3437;32.8891;0.0;228648486;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
99;115;2.42798;110.088;327.744;110.088;1;0;18.84;39.3833;32.8917;0.0;228648523;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
198;198;5.97656;79.092;323.668;79.092;1;0;24.59;39.3793;32.8948;0.0;228648574;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
92;74;5.59753;81.144;327.645;81.144;1;0;21.45;39.3805;32.8946;0.0;228648575;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
112;252;12.0465;79.92;326.168;79.92;1;0;27.78;39.3746;32.8992;0.0;228648631;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
135;252;10.827;65.376;148.497;65.376;1;0;29.03;39.3747;32.8982;0.0;228648632;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
133;71;12.052;0.54;226.302;0.54;1;0;25.53;39.3662;32.8969;0.0;228648660;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
249;140;18.2538;2.016;105.996;2.016;1;0;23.8;39.3507;32.8945;0.0;228648688;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;162;23.4943;15.624;142.355;15.624;1;0;18.82;39.3674;32.9055;0.0;228648853;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;73;26.0376;5.868;289.731;5.868;1;0;22.88;39.3598;32.9027;0.0;228648855;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;42;28.0316;9.396;64.7589;9.396;1;0;20.6;39.3674;32.9091;0.0;228648856;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
246;114;34.1455;18.324;301.937;18.324;1;0;30.63;39.3623;32.9101;0.0;228648893;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
108;105;26.8396;2.448;289.16;2.448;1;0;36.27;39.3435;32.8926;0.0;228648894;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;147;46.0657;17.1;150.925;17.1;1;0;16.84;39.3571;32.9141;0.0;228649066;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
252;2;52.8552;22.5;169.574;22.5;1;0;25.98;39.3539;32.9154;0.0;228649122;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
200;121;50.6195;4.86;299.707;4.86;1;0;33.91;39.3451;32.8996;0.0;228649123;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
8;158;56.6895;151.524;128.996;151.524;1;0;21.67;39.3545;32.9207;0.0;228649151;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
203;219;56.9476;1.224;142.141;1.224;1;0;31.99;39.3446;32.9014;0.0;228649180;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
90;180;57.2278;24.192;165.498;24.192;1;0;20.55;39.3519;32.9161;0.0;228649181;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
199;134;63.2263;1.044;329.31;1.044;1;0;27.29;39.3432;32.9013;0.0;228649238;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
186;92;60.4852;10.224;116.318;10.224;1;0;25.54;39.3492;32.9135;0.0;228649239;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
69;86;66.8518;12.132;181.176;12.132;1;0;24.81;39.347;32.9148;0.0;228649353;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;45;67.467;8.424;156.66;8.424;1;0;37.01;39.3475;32.9173;0.0;228649355;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
109;123;76.0089;0.72;160.527;0.72;1;0;40.1;39.3433;32.9138;0.0;228649383;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
111;36;73.1195;13.176;337.846;13.176;1;0;33.5;39.3453;32.9182;0.0;228649384;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
56;170;77.5964;1.872;181.994;1.872;1;0;19.47;39.3443;32.9232;0.0;228649410;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
191;211;75.8551;0.504;182.521;0.504;1;0;27.59;39.3413;32.9033;0.0;228649413;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
96;7;79.3158;72.54;76.6681;72.54;1;0;37.4;39.342;32.9128;0.0;228649440;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
177;0;51.9159;11.412;174.771;11.412;1;0;46.21;39.3542;32.9153;0.0;228650183;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
82111;38;75.0311;5.112;171.156;5.112;1;0;31.12;39.3446;32.9185;0;228641053;12;0;0;0;0;0;0;0;7;82_111;2
177252;52;50.8337;3.6;129.38;3.6;1;0;17.99;39.3549;32.9151;0;228640864;12;0;0;0;0;0;0;0;8;177_252;2
60249;129;18.7152;7.56;278.69;7.56;1;0;27.62;39.3506;32.8948;0;228612724;12;0;0;0;0;0;0;0;55;60_249;1
240146;134;44.9066;11.988;276.361;11.988;1;0;19.82;39.3574;32.9137;0;228639564;12;0;0;0;0;0;0;0;9;240_146;1
175186;80;60.0677;0.936;299.685;0.936;1;0;24.77;39.3493;32.9133;0;228645077;12;0;0;0;0;0;0;0;7;175_186;2
