ID;Range;Azimuth;Velocity;DirectionAngle;RadialVelocity;TrackStatus;ClassificationStatus;SNR;Latitude;Longitude;CreationStatus;UpdateTime;RadarId;RadarLatitude;RadarLongitude;RadarNorthYaw;RadarCenterAngle;RadarHalfwidth;RadarMinRadii;RadarMaxRadii;Count;MyUniqueID;TrackRadarID
249;138;18.0835;1.62;176.171;1.62;1;0;24.7;39.3507;32.8944;0.0;1615136331161;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
34;213;22.3792;9.756;32.8217;9.756;1;0;16.07;39.368;32.905;0.0;1615136331235;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
33;32;26.7188;15.624;302.333;15.624;1;0;19.76;39.3676;32.9082;0.0;1615136331251;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
232;83;26.9165;34.776;185.581;34.776;1;0;20.25;39.3577;32.9019;0.0;1615136331322;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
206;77;28.6688;31.032;118.894;31.032;1;0;36.44;39.3594;32.904;0.0;1615136331323;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
82;11;73.3667;32.688;160.345;32.688;1;0;25.73;39.3452;32.9182;0.0;1615136330741;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
233;33;67.4231;41.616;357.973;41.616;1;0;43.55;39.3475;32.9174;0.0;1615136330982;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
175;64;61.9354;18.432;149.985;18.432;1;0;17.53;39.3486;32.9138;0.0;1615136331423;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
58;170;57.3322;3.348;297.51;3.348;1;0;21.51;39.3518;32.9162;0.0;1615136331616;1;39.3385;32.8896;0;31.5464;43.8097;100;5000;0;0;1
8;253;40.4187;157.248;144.959;157.248;1;0;24.14;39.3596;32.9124;0.0;1615136331450;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
146;184;44.4232;20.916;156.33;20.916;1;0;34.97;39.3578;32.9137;0.0;1615136331479;2;39.3385;32.8894;0;29.3946;50.6221;100;5000;0;0;2
